video,rally_id,gt_frame,gt_action,gt_tid,cand_frame,target_offset,dc_at,dc_max,dc_max_off,vel_at,vel_max,vel_min,vel_min_off,pre_vel,post_vel,vel_ratio,wrist_at_cand,wrist_min,wrist_min_off,elbow_at_cand,elbow_min,elbow_min_off,bbox_at_cand,bbox_min,bbox_min_off,act_SERVE,act_RECEIVE,act_SET,act_ATTACK,act_DIG,act_BLOCK
vava,9db9cb6b-432e-47c5-9927-81a151a2a4e4,97,RECEIVE,1,94,3,158.86882475623247,179.72052293589837,2,0.03613814100496053,0.20132908463414442,0.002615897558525568,-15,0.037144624422302513,0.09454787246559149,2.545398531713857,-1.0,-1.0,0,-1.0,-1.0,0,0.014055911232328017,0.014055911232328017,0,0,1,0,0,0,0
vava,9db9cb6b-432e-47c5-9927-81a151a2a4e4,138,SET,2,137,1,175.93137913907157,176.4414796203591,-2,0.0244218366562965,0.04269585553046333,0.0032328658859123306,-1,0.024017609852664316,0.04269585553046333,1.777689611596676,-1.0,-1.0,0,-1.0,-1.0,0,0.04089246137755325,0.04089246137755325,0,0,0,1,0,0,0
vava,9db9cb6b-432e-47c5-9927-81a151a2a4e4,179,ATTACK,1,180,-1,175.54477317334022,175.54477317334022,0,0.08858928614962158,0.08858928614962158,0.002356830257202058,3,0.02023680757187855,0.002356830257202058,0.11646255215062448,-1.0,-1.0,0,-1.0,-1.0,0,0.07122636893471322,0.07122636893471322,0,0,0,0,1,0,0
vovo,c039ef17-b7dd-4162-a384-75c7f5160d08,201,SERVE,4,195,6,166.03582827335174,166.03582827335174,0,0.002120144074570537,0.009270456087049347,0.0008347831961784398,-8,0.0041670826733601445,0.0026573283619240927,0.6376951383547533,-1.0,0.17998987081809872,6,-1.0,0.16163857102272516,6,0.07122737229050435,0.03861802246900697,6,1,0,0,0,0,0
vava,6560f8a3-31e4-4ff1-8d9f-00ea1b5db015,40,SERVE,4,40,0,0.0,72.0955290098228,9,0.010750492434380497,0.03550698128100267,0.0029577265405886,7,0.0,0.016313198815512363,163.13198815512362,-1.0,-1.0,0,-1.0,-1.0,0,0.20825558430269717,0.20825558430269717,0,1,0,0,0,0,0
vava,6560f8a3-31e4-4ff1-8d9f-00ea1b5db015,81,RECEIVE,2,85,-4,0.0,5.923177575010013,15,0.010039617758866524,0.02091922503950639,0.0016328510230796706,-1,0.0,0.020541238852003145,205.41238852003144,-1.0,-1.0,0,-1.0,-1.0,0,0.03891470332308985,0.03891470332308985,0,0,1,0,0,0,0
vava,6560f8a3-31e4-4ff1-8d9f-00ea1b5db015,129,SET,1,129,0,173.1096132051473,173.1096132051473,0,0.010008327057998263,0.025652589116997797,0.007121226071669626,-15,0.019123285515087123,0.02318831033906765,1.2125693736452068,-1.0,-1.0,0,-1.0,-1.0,0,0.0700650395323421,0.0700650395323421,0,0,0,1,0,0,0
vava,6560f8a3-31e4-4ff1-8d9f-00ea1b5db015,171,ATTACK,2,171,0,99.14312032649241,99.14312032649241,0,0.023305812891740704,0.05144529396213888,0.005100368151286843,-15,0.018687025781986583,0.03136255238230878,1.6783062616920457,-1.0,-1.0,0,-1.0,-1.0,0,0.08315668392523894,0.08315668392523894,0,0,0,0,1,0,0
vava,64896fac-be3a-4ef9-a242-61aabe33ba67,62,SERVE,4,61,1,171.66204618999714,178.88149703410267,1,0.006929994257245457,0.01660324925489571,0.0008403646143037356,-5,0.0017049616018325608,0.00611162016334591,3.584608683724546,-1.0,-1.0,0,-1.0,-1.0,0,0.051870633952112985,0.04675223302220996,1,1,0,0,0,0,0
vava,64896fac-be3a-4ef9-a242-61aabe33ba67,96,RECEIVE,3,94,2,179.76853443289681,179.76853443289681,0,0.026486507040178943,0.04795322776787979,0.0026108134896311464,-15,0.0222844874528028,0.04774408935554854,2.1424809278951393,-1.0,-1.0,0,-1.0,-1.0,0,0.07016645635391842,0.07016645635391842,0,0,1,0,0,0,0
vava,64896fac-be3a-4ef9-a242-61aabe33ba67,145,SET,4,145,0,173.87732821875014,173.87732821875014,0,0.021205177518918896,0.044789668103433176,0.00963039252786457,1,0.03623994873866893,0.04467546587774541,1.2327684622267572,-1.0,-1.0,0,-1.0,-1.0,0,0.07180213416160015,0.07180213416160015,0,0,0,1,0,0,0
vava,64896fac-be3a-4ef9-a242-61aabe33ba67,196,ATTACK,3,196,0,88.25357200083582,88.25357200083582,0,0.016088154508178548,0.04375421325556078,0.0033227170745552415,-14,0.029651291829255258,0.036405642198146765,1.2277927858180995,-1.0,-1.0,0,-1.0,-1.0,0,0.0876310877471921,0.0784234197200592,3,0,0,0,1,0,0
vava,5f32d512-38b5-4df7-92f1-1e5efb6da8b8,66,SERVE,2,63,3,179.6309592927876,179.6309592927876,0,0.005055934556236151,0.014171168043781145,0.0007113098751914949,-5,0.0012319347269420056,0.014171168043781145,11.503180918487303,-1.0,-1.0,0,-1.0,-1.0,0,0.06698421131307826,0.046685773305636204,2,1,0,0,0,0,0
vava,5f32d512-38b5-4df7-92f1-1e5efb6da8b8,96,RECEIVE,3,96,0,154.93958453913314,154.93958453913314,0,0.02524104032220264,0.04628846470502496,0.0028889813792646523,-15,0.016463094505168103,0.04379240424443103,2.6600347966588966,-1.0,-1.0,0,-1.0,-1.0,0,0.043075294600193235,0.028442749940430865,1,0,1,0,0,0,0
vava,5f32d512-38b5-4df7-92f1-1e5efb6da8b8,144,SET,4,143,1,177.52398081731835,179.90090628508437,2,0.016519175156538824,0.06362568104006498,0.006198179437166903,1,0.031255240819238805,0.06362568104006498,2.035680397026438,-1.0,-1.0,0,-1.0,-1.0,0,0.06295003888027596,0.06295003888027596,0,0,0,1,0,0,0
vava,5f32d512-38b5-4df7-92f1-1e5efb6da8b8,192,ATTACK,3,198,-6,166.35598154576894,166.35598154576894,0,0.026056558244716865,0.03683976537463372,0.0151440313227384,-10,0.025835628326941987,0.02781230107636078,1.076509567501305,-1.0,-1.0,0,-1.0,-1.0,0,0.11052130007824243,0.029593696834825864,3,0,0,0,1,0,0
matttch,d724bbf0-bd0c-44e8-93d5-135aa07df5a1,61,SERVE,1,58,3,160.29929744589907,179.55126657309728,-5,0.0033063466699128972,0.018220694527939348,0.0008413918914646723,-4,0.0022065328626388317,0.012789388593343162,5.796146891756738,-1.0,-1.0,0,-1.0,-1.0,0,0.05154596829875369,0.03357274560494554,-15,1,0,0,0,0,0
matttch,d724bbf0-bd0c-44e8-93d5-135aa07df5a1,92,RECEIVE,2,90,2,138.09562008843713,138.09562008843713,0,0.02202034176745108,0.09296894234730128,0.0014433276372691271,13,0.022717912823993196,0.09296894234730128,4.092318826451058,-1.0,-1.0,0,-1.0,-1.0,0,0.05035908019536885,0.03311662785461805,1,0,1,0,0,0,0
lili,fb6d01ea-54ac-4568-b28b-61d13bd5c798,86,SERVE,2,83,3,178.02377885858576,178.02377885858576,0,0.0031442936189350146,0.028451462407985767,0.000628532858316091,-7,0.0020073192774606847,0.017929482442366352,8.932053133594,-1.0,-1.0,0,-1.0,-1.0,0,0.07304617334136991,0.05704290033061877,-13,1,0,0,0,0,0
lili,fb6d01ea-54ac-4568-b28b-61d13bd5c798,118,RECEIVE,4,115,3,168.46842525773616,179.49180253536002,2,0.021347861048805625,0.05798319584475776,0.007392995377752865,-13,0.03111686275610621,0.030974336861143287,0.9954196573067137,-1.0,-1.0,0,-1.0,-1.0,0,0.061192283833564266,0.06091669587632598,1,0,1,0,0,0,0
lili,fb6d01ea-54ac-4568-b28b-61d13bd5c798,158,SET,3,156,2,173.14259484475429,173.14259484475429,0,0.027598929195334243,0.04600913104089971,0.005949799491182959,15,0.029398587399811514,0.030980633270708116,1.0538136696631466,-1.0,-1.0,0,-1.0,-1.0,0,0.057739686639842115,0.057739686639842115,0,0,0,1,0,0,0
lili,fb6d01ea-54ac-4568-b28b-61d13bd5c798,206,ATTACK,4,206,0,63.600222164079305,63.600222164079305,0,0.03284729927810704,0.05920990270132408,0.003897671749415908,14,0.04226947361962498,0.014562517508950604,0.3445161782707765,-1.0,-1.0,0,-1.0,-1.0,0,0.07964030414850909,0.04022510484260562,3,0,0,0,1,0,0
vovo,e4a5349e-1f7f-4a5d-a8e3-1147204962f5,1181,SET,1,1181,0,179.12107493512576,179.12107493512576,0,0.008061599633176958,0.02474132962082381,0.004363099172469199,3,0.010375164242753084,0.004363099172469199,0.42053302197281034,0.007748175030374015,0.0013872180469424093,-1,0.01802576613479733,0.01802576613479733,0,0.028156832229488334,0.028156832229488334,0,0,0,1,0,0,0
vovo,e4a5349e-1f7f-4a5d-a8e3-1147204962f5,1280,ATTACK,2,1281,-1,70.50404759096526,70.50404759096526,0,0.010940298466531665,0.017514383299758962,0.006878267012736987,-1,0.015269875467824765,0.011030812286663267,0.7223904549782576,0.020889014012977002,0.019069940555803192,1,0.05158661611162881,0.0444703721834051,1,0.06842623554801511,0.06434734457732572,1,0,0,0,1,0,0
match,e3348468-fb03-4c99-bc07-8c7757b463ef,62,SERVE,2,60,2,165.76302639679008,175.78677027291758,-2,0.02588374162592286,0.028059737438655197,0.0016814897674066508,-15,0.010103102239311199,0.010313324306845532,1.0208076749650576,-1.0,-1.0,0,-1.0,-1.0,0,0.07025108757158442,0.07025108757158442,0,1,0,0,0,0,0
match,e3348468-fb03-4c99-bc07-8c7757b463ef,96,RECEIVE,1,93,3,150.90100379136416,179.45453658567646,13,0.025531387602932856,0.2400293580573717,0.009559386698186543,-15,0.031263829349615406,0.02830057240511861,0.9052177226481295,-1.0,-1.0,0,-1.0,-1.0,0,0.025526901355896265,0.025526901355896265,0,0,1,0,0,0,0
match,e3348468-fb03-4c99-bc07-8c7757b463ef,140,SET,4,138,2,170.9489889192968,170.9489889192968,0,0.011427713638633027,0.059000757642525055,0.0020460762707501133,11,0.02510146420516956,0.03146371112297122,1.2534611871960593,-1.0,-1.0,0,-1.0,-1.0,0,0.03196027160465761,0.03163080388117558,1,0,0,1,0,0,0
match,e3348468-fb03-4c99-bc07-8c7757b463ef,185,ATTACK,3,186,-1,95.91817077069693,95.91817077069693,0,0.014516708528716449,0.02458556805657809,0.001291785021901204,-10,0.020311731380521683,0.007941201693236144,0.39096626203177876,-1.0,-1.0,0,-1.0,-1.0,0,0.053135266493811555,0.04611725718894614,15,0,0,0,1,0,0
match,e3348468-fb03-4c99-bc07-8c7757b463ef,188,BLOCK,2,186,2,95.91817077069693,95.91817077069693,0,0.014516708528716449,0.02458556805657809,0.001291785021901204,-10,0.020311731380521683,0.007941201693236144,0.39096626203177876,-1.0,-1.0,0,-1.0,-1.0,0,0.053135266493811555,0.04611725718894614,15,0,0,0,0,0,1
match,e3348468-fb03-4c99-bc07-8c7757b463ef,208,DIG,4,206,2,173.28181366401952,173.28181366401952,0,0.021119212023915042,0.0399503113866088,0.006918355648907564,-15,0.007582579400134706,0.01299294500234052,1.7135257432463813,-1.0,-1.0,0,-1.0,-1.0,0,0.03892921501531571,0.03892921501531571,0,0,0,0,0,1,0
match,e3348468-fb03-4c99-bc07-8c7757b463ef,247,ATTACK,3,247,0,159.2829079183964,175.75803990738945,-9,0.02753280295085267,0.2481894713734647,0.004134366567666409,5,0.01640769604791016,0.0044145070808268485,0.269051003135149,-1.0,-1.0,0,-1.0,-1.0,0,0.0480690977022768,0.027245239501212545,-9,0,0,0,1,0,0
match,e3348468-fb03-4c99-bc07-8c7757b463ef,275,DIG,2,273,2,175.5216872705511,175.5216872705511,0,0.016530314085616525,0.024346168605605085,0.0027661150347208494,15,0.01889966491831868,0.01634030137943379,0.8645815388819829,-1.0,-1.0,0,-1.0,-1.0,0,0.029615953854381327,0.02920773652042256,1,0,0,0,0,1,0
lili,0b7a2461-3e86-4b80-a793-2b69342a69ad,91,SERVE,2,97,-6,0.0,5.845887184075184,2,0.00877188319336512,0.03312260649191064,0.008633819221049471,-1,0.0,0.010240367312225922,102.40367312225922,-1.0,-1.0,0,-1.0,-1.0,0,0.34389971033206845,0.17095947428040376,15,1,0,0,0,0,0
lili,0b7a2461-3e86-4b80-a793-2b69342a69ad,123,RECEIVE,3,121,2,177.47469086783622,177.47469086783622,0,0.017335268567945913,0.02980351197919734,0.010865279801116139,14,0.016240913654352238,0.015902147372341423,0.979141180772177,-1.0,-1.0,0,-1.0,-1.0,0,0.030550097029111545,0.030550097029111545,0,0,1,0,0,0,0
lili,0b7a2461-3e86-4b80-a793-2b69342a69ad,172,SET,4,171,1,141.25842703035016,141.25842703035016,0,0.006450385890613197,0.022681929085019023,0.006450385890613197,0,0.020667195305668046,0.02205177079413135,1.0669938744945997,-1.0,-1.0,0,-1.0,-1.0,0,0.05992840064484856,0.05992840064484856,0,0,0,1,0,0,0
lili,0b7a2461-3e86-4b80-a793-2b69342a69ad,213,ATTACK,3,210,3,134.35107177923507,141.82738191977853,2,0.013293945126581972,0.02180141826346836,0.004493188404907651,1,0.0160678436469527,0.019705922422467607,1.226419851689612,-1.0,-1.0,0,-1.0,-1.0,0,0.09283749297990336,0.060572238306289466,3,0,0,0,1,0,0
mama,b7f92cdc-34e3-4348-af45-d85e52d4b72b,80,SERVE,4,88,-8,0.0,138.5813875865553,-15,0.026437379118607288,0.036555216469596065,0.013258126528112537,-2,0.0,0.02360601259196534,236.0601259196534,-1.0,-1.0,0,-1.0,-1.0,0,0.34638500542720874,0.09547150064896577,-11,1,0,0,0,0,0
mama,b7f92cdc-34e3-4348-af45-d85e52d4b72b,114,RECEIVE,3,113,1,167.73675430266348,167.73675430266348,0,0.016387356080341496,0.02499264919611841,0.004858101715486764,13,0.010820436681585676,0.02499264919611841,2.3097634533226503,-1.0,-1.0,0,-1.0,-1.0,0,0.06394955619950819,0.018895461158521486,4,0,1,0,0,0,0
mama,b7f92cdc-34e3-4348-af45-d85e52d4b72b,156,ATTACK,4,154,2,165.83203312987771,165.83203312987771,0,0.007096582294081462,0.037135584926143085,0.00605374951310058,-15,0.017178587288611505,0.03615867167834734,2.1048687572998874,-1.0,-1.0,0,-1.0,-1.0,0,0.04037339368267775,0.03514132166202243,1,0,0,0,1,0,0
mama,696e302a-c5af-4c47-a881-16219971b3ae,64,SERVE,4,64,0,166.1310625844746,176.2750228106945,-1,0.0019477817172615058,0.02108128569109643,0.0006334052134660119,-6,0.0028951671799482266,0.010633398731031767,3.6728099173954853,-1.0,-1.0,0,-1.0,-1.0,0,0.04553458756060499,0.04553458756060499,0,1,0,0,0,0,0
mama,7c7f0ba3-ee09-4d72-8052-bb8a9f927420,85,SERVE,3,78,7,64.55999344935552,64.55999344935552,0,0.02280844942120238,0.07853083471534425,0.00210673503083884,3,0.06278400194383688,0.00210673503083884,0.03355528423822696,-1.0,-1.0,0,-1.0,-1.0,0,0.27888375125776504,0.12603904671143237,-5,1,0,0,0,0,0
mama,7c7f0ba3-ee09-4d72-8052-bb8a9f927420,116,RECEIVE,1,113,3,139.71166302341553,166.59194287741315,2,0.010475084014705425,0.03046884150027513,0.00149473610240461,1,0.01543526451563178,0.007226740157675021,0.46819671605603347,-1.0,-1.0,0,-1.0,-1.0,0,0.06604048835887642,0.03258211985996082,5,0,1,0,0,0,0
mama,7c7f0ba3-ee09-4d72-8052-bb8a9f927420,157,SET,3,156,1,175.43551204365482,175.43551204365482,0,0.013733365874655738,0.031189511442011028,0.002320633235334236,-15,0.013958441095478613,0.02940538005795148,2.106637829884628,-1.0,-1.0,0,-1.0,-1.0,0,0.04995175757979968,0.04995175757979968,0,0,0,1,0,0,0
mama,7c7f0ba3-ee09-4d72-8052-bb8a9f927420,207,ATTACK,1,206,1,168.26911091738572,168.26911091738572,0,0.010163483964031324,0.03356098912524289,0.0030165921980444335,15,0.01927543959719522,0.018271596718367908,0.9479211421474725,-1.0,-1.0,0,-1.0,-1.0,0,0.05930089568118684,0.0437526961493486,1,0,0,0,1,0,0
mama,696e302a-c5af-4c47-a881-16219971b3ae,97,RECEIVE,2,96,1,140.86153938514641,140.86153938514641,0,0.024597849240765735,0.0616802642839146,0.004007713402988351,14,0.0306926314448947,0.0616802642839146,2.009611472859694,-1.0,-1.0,0,-1.0,-1.0,0,0.0292747940685655,0.0292747940685655,0,0,1,0,0,0,0
mama,696e302a-c5af-4c47-a881-16219971b3ae,145,SET,1,144,1,173.65839368605725,173.65839368605725,0,0.02034470383674564,0.047985038419960005,0.004859685625862231,15,0.028256941118258758,0.038191918531517516,1.3515942285359077,-1.0,-1.0,0,-1.0,-1.0,0,0.06307673078057562,0.06307673078057562,0,0,0,1,0,0,0
mama,696e302a-c5af-4c47-a881-16219971b3ae,186,ATTACK,2,185,1,98.44889703744501,98.44889703744501,0,0.011523929037860637,0.023568845867663807,0.0037168334402652966,-15,0.02213682649527625,0.00893485492313097,0.4036195036825883,-1.0,-1.0,0,-1.0,-1.0,0,0.08304961325743761,0.045850998591726075,8,0,0,0,1,0,0
mama,696e302a-c5af-4c47-a881-16219971b3ae,206,DIG,3,204,2,164.28628533507177,173.520813785421,1,0.008866659711912478,0.0260038987027962,0.0031131845837503755,1,0.015159250909652283,0.0260038987027962,1.7153815091376878,-1.0,-1.0,0,-1.0,-1.0,0,0.04263251562317779,0.038991957806713294,2,0,0,0,0,1,0
mama,696e302a-c5af-4c47-a881-16219971b3ae,246,ATTACK,4,245,1,175.8806632750349,175.8806632750349,0,0.025037647556180345,0.025037647556180345,0.0016261963279889512,14,0.010351840951086946,0.02204523985944029,2.129596075094791,-1.0,-1.0,0,-1.0,-1.0,0,0.02844875493022008,0.02844875493022008,0,0,0,0,1,0,0
mama,696e302a-c5af-4c47-a881-16219971b3ae,277,ATTACK,1,276,1,175.8233475449654,175.8233475449654,0,0.013180646506229451,0.05622802622884904,0.002404803622286599,15,0.025279242616336243,0.04192665130581911,1.6585406430936656,-1.0,-1.0,0,-1.0,-1.0,0,0.03462906316153409,0.03462906316153409,0,0,0,0,1,0,0
lolo,008b5411-d00c-4678-ace1-93f82be90dc5,128,SERVE,1,130,-2,66.97354651275465,94.04259968362895,-4,0.046732369636127424,0.046732369636127424,0.0010735951568853258,-10,0.019912397854685078,0.017239475950928437,0.865765945253663,-1.0,-1.0,0,-1.0,-1.0,0,0.22449445265648765,0.21699038748731583,-2,1,0,0,0,0,0
lolo,008b5411-d00c-4678-ace1-93f82be90dc5,159,RECEIVE,4,159,0,177.4282810646018,178.87420887354062,-1,0.016896261275619193,0.033035640385583195,0.007634884072390801,14,0.013833159181361267,0.023144214574079655,1.6730968154594836,-1.0,-1.0,0,-1.0,-1.0,0,0.0059863696314997215,0.0059863696314997215,0,0,1,0,0,0,0
lolo,008b5411-d00c-4678-ace1-93f82be90dc5,207,SET,3,206,1,167.20077197261858,173.94377213768533,1,0.01097475670753157,0.04016736220098829,0.009087240302768166,-13,0.026110064355325723,0.014190579242760173,0.5434907800166219,-1.0,-1.0,0,-1.0,-1.0,0,0.021981671635694932,0.021981671635694932,0,0,0,1,0,0,0
lolo,008b5411-d00c-4678-ace1-93f82be90dc5,259,ATTACK,4,258,1,149.41917961219596,160.83983441707483,13,0.017735284619797922,0.07006226578036193,0.003341602282550902,2,0.020086868112269302,0.004489773046091906,0.22351782373427834,-1.0,-1.0,0,-1.0,-1.0,0,0.05779467997108339,0.05779467997108339,0,0,0,0,1,0,0
lolo,008b5411-d00c-4678-ace1-93f82be90dc5,273,DIG,1,271,2,160.83983441707483,160.83983441707483,0,0.02898550957576202,0.07006226578036193,0.003341602282550902,-11,0.01607264791506298,0.047202159406688426,2.9368004361279803,-1.0,-1.0,0,-1.0,-1.0,0,0.11341732090432148,0.05779467997108339,-13,0,0,0,0,1,0
lulu,060e5898-f03a-44c0-a67c-038a7e5df625,340,RECEIVE,2,339,1,169.8623768466171,179.76884591390188,9,0.014304221034482511,0.04487861815260843,0.0017420407849267827,-3,0.0017420407849267827,0.0034595977033570363,1.9859452966265896,0.033566383338748326,0.013798222412661725,1,0.044894090789696736,0.02043014581198793,1,0.05382071319050431,0.02788238220345827,1,0,1,0,0,0,0
lulu,060e5898-f03a-44c0-a67c-038a7e5df625,439,SET,1,440,-1,176.94296786111408,179.2235616390337,-3,0.023006718552644294,0.023006718552644294,0.004873453117187596,12,0.008623241239253739,0.008633226639473735,1.001157963687081,0.05118791005457552,0.007318632605962362,-3,0.05911353827014756,0.024111555956855043,3,0.06314456363196075,0.02309922946347382,-3,0,0,1,0,0,0
match,6c147b7a-f932-4b79-8ebe-745ff9cdc92f,95,RECEIVE,1,93,2,174.99566153653564,174.99566153653564,0,0.20635921288490058,0.3876942690330952,0.006595971470632138,15,0.019951419479976612,0.019916813807417937,0.9982655032343235,-1.0,-1.0,0,-1.0,-1.0,0,0.0022828316418537775,0.0022828316418537775,0,0,1,0,0,0,0
match,6c147b7a-f932-4b79-8ebe-745ff9cdc92f,133,SET,3,130,3,179.25391568815127,179.25391568815127,0,0.01399875987798015,0.030387248086178587,0.0028357395292694524,-14,0.014006615958980988,0.022574536678400314,1.6117052644629417,-1.0,-1.0,0,-1.0,-1.0,0,0.024588086370546526,0.018886106919192465,3,0,0,1,0,0,0
lulu,35ca5d33-cac0-49e7-9a5b-34c43eee0dcb,248,SERVE,4,244,4,0.0,101.47669999872105,-14,0.00624487868370743,0.02021714127709897,0.0033490062408305307,-13,0.0158315127297893,0.0,0.0,-1.0,-1.0,0,-1.0,-1.0,0,0.22242869951761687,0.18351470962142752,8,1,0,0,0,0,0
lulu,35ca5d33-cac0-49e7-9a5b-34c43eee0dcb,300,RECEIVE,1,299,1,175.10373078358927,175.10373078358927,0,0.012937505580921126,0.07449850065165134,0.0034103823519545757,-6,0.036003716927775334,0.012580627333525121,0.3494257928636169,0.058135931318230465,0.030773634108337052,-5,0.09698553306942102,0.0325824700392081,-5,0.06982558934084637,0.027644517736185568,-5,0,1,0,0,0,0
lulu,2adb9d80-948d-46f7-9e13-3c0112b106e2,241,SERVE,4,236,5,6.950058483022111,170.04347430659536,-4,0.10006960433666244,0.16215955907716292,0.00026137834563485585,-12,0.003868528546865826,0.029388603756062524,7.596842933955432,-1.0,-1.0,0,-1.0,-1.0,0,0.15921840426385345,0.15921840426385345,0,1,0,0,0,0,0
lulu,69117837-67db-4a98-82c8-a71d27dd483f,174,SERVE,1,178,-4,14.802214619158134,179.73804059774685,13,0.004127220516637526,0.02860845269496621,0.00045072940427449775,-6,0.012862831279067906,0.004069119251593596,0.3163470905674867,0.19707125933514894,0.04556351529709256,-1,0.18421990476832661,0.06662934245189936,-1,0.07699216443421524,0.025087176200453434,-2,1,0,0,0,0,0
lulu,55565c2b-49b2-4817-b046-7bef02569b0e,175,SERVE,3,172,3,165.90996266189438,179.44073115564353,7,0.00532771417941125,0.026120859871014698,0.0006832859396596624,-8,0.0025023702965869697,0.013134810789791604,5.248947690797969,0.11813425040632074,0.055254783038105916,2,0.10946470735828809,0.052445133204133694,2,0.04491342279571406,0.04212855249336784,4,1,0,0,0,0,0
lulu,55565c2b-49b2-4817-b046-7bef02569b0e,250,RECEIVE,1,246,4,179.89380789953407,179.89380789953407,0,0.004483801365162245,0.027684671306919605,0.0008421709288134404,3,0.0156635686054695,0.0008421709288134404,0.053766223395565554,0.10796542726196254,0.06904636838874544,5,0.09195402253622267,0.07250094849509975,5,0.04924093154528919,0.04924093154528919,0,0,1,0,0,0,0
lulu,060e5898-f03a-44c0-a67c-038a7e5df625,537,ATTACK,2,537,0,119.77156438789675,119.77156438789675,0,0.011454340925515599,0.015457060586973187,0.002965235619279691,4,0.007396771410648361,0.004028280432213579,0.544599827218465,0.026144332761753396,0.0250020299203759,2,0.048487291299466856,0.048487291299466856,0,0.05889555384958493,0.052379705015085216,5,0,0,0,1,0,0
lulu,69df24f0-15e1-47e6-9d70-eed6d22accc0,205,SERVE,3,202,3,0.0,121.75608688954702,-1,0.0152463753462562,0.06027124570431395,0.006591124823307898,12,0.01956345654044258,0.0,0.0,0.2353027652133702,0.13265818671526852,2,0.2621062810967548,0.18844134367172172,2,0.3164360249939668,0.26464302260782313,1,1,0,0,0,0,0
lulu,69df24f0-15e1-47e6-9d70-eed6d22accc0,288,RECEIVE,1,282,6,173.16093554634293,177.75235129256515,14,0.008067569391906115,0.016364510321307143,0.003429210592078771,2,0.011110007650383946,0.009304009329646926,0.8374440074598322,0.05875369455881215,0.05104018897537024,5,0.04216368382384187,0.035295328307891796,5,0.01853999712726842,0.013688018697170241,5,0,1,0,0,0,0
lulu,69df24f0-15e1-47e6-9d70-eed6d22accc0,382,SET,2,380,2,178.05909026446756,179.59007566578137,-1,0.00588059793704624,0.017412437660943386,0.0017385474344178004,-1,0.013320641422724084,0.0034203226497151,0.2567686150518449,0.03631959786574978,0.03631959786574978,0,0.03631614810641168,0.03631614810641168,0,0.03701020484743951,0.03701020484743951,0,0,0,1,0,0,0
lulu,69df24f0-15e1-47e6-9d70-eed6d22accc0,472,ATTACK,1,468,4,175.41418935126705,178.7497995522732,-1,0.005653357153981509,0.023226754892407542,0.004299356093691486,15,0.008353048697838986,0.01267002764457405,1.5168147706180508,0.03581029987629654,0.03117381495384754,5,0.05586259236715324,0.05586259236715324,0,0.07808377528427558,0.07066562267176134,4,0,0,0,1,0,0
lulu,8da4f0dc-b9ab-47a4-a069-a636c0d09827,149,SERVE,2,147,2,174.03645280716276,174.03645280716276,0,0.0061465631555059665,0.01078542730142846,0.0020677538615723485,3,0.004025311278596608,0.0020677538615723485,0.513687940748089,0.038073534831430174,0.038073534831430174,0,0.04742352481568129,0.04742352481568129,0,0.062036344891120906,0.06086090443598045,4,1,0,0,0,0,0
lulu,8da4f0dc-b9ab-47a4-a069-a636c0d09827,226,RECEIVE,4,224,2,163.8195606513165,163.8195606513165,0,0.022602193338208173,0.022955748518093632,0.004212001434418308,-4,0.005000905508755807,0.019877445301135777,3.9747692225604867,0.07137395423406545,0.02242894046277521,-3,0.06120169985848869,0.027108429489758706,-5,0.023194567083280472,0.012850958275904474,6,0,1,0,0,0,0
lulu,8da4f0dc-b9ab-47a4-a069-a636c0d09827,302,ATTACK,3,300,2,107.98968410339583,107.98968410339583,0,0.015403407402518561,0.015403407402518561,0.006051930664434988,-14,0.011221950210161423,0.00865875630853388,0.7715910466875373,0.06799498872869059,0.0340290480631928,2,0.08750871538916273,0.05427047019628238,2,0.08103105094838217,0.07423985581933228,3,0,0,0,1,0,0
lulu,55565c2b-49b2-4817-b046-7bef02569b0e,353,SET,2,351,2,172.20682949615738,172.20682949615738,0,0.014952928603181164,0.025658905542471293,0.008700156979476851,5,0.011425438773256904,0.013250693307918431,1.1597535614066596,0.03298443857484463,0.025875199943129274,1,0.05557600544395141,0.05149986789470862,1,0.061920212085357175,0.061920212085357175,0,0,0,1,0,0,0
lulu,71c642dc-44be-4d64-955d-8ce6d4aa4fdd,285,RECEIVE,4,284,1,169.70685640586933,179.92393165786703,13,0.01740705200554222,0.02290302355980759,0.00326588817098525,9,0.009894523454683305,0.010978824126982234,1.1095859418864387,0.12273676655259337,0.005235919496688469,-1,0.1314570042772827,0.0021531161751133913,-1,0.021757358026071854,0.014574836536584828,1,0,1,0,0,0,0
lulu,71c642dc-44be-4d64-955d-8ce6d4aa4fdd,357,SET,3,360,-3,179.18163669735816,179.18163669735816,0,0.0009877755328308135,0.025294448788078884,0.0009877755328308135,0,0.0056179425494372855,0.0041603330572732525,0.7405438949691586,-1.0,0.0020134046701282883,-5,-1.0,0.020370489598435595,-5,0.04050131690104181,0.02398250400706304,-5,0,0,1,0,0,0
lulu,71c642dc-44be-4d64-955d-8ce6d4aa4fdd,456,ATTACK,4,456,0,113.01942718996614,159.29395927033008,-2,0.010243751878503602,0.01594917886303462,0.003443216533237376,-1,0.011661861154883066,0.006758814560147151,0.5795656859897611,0.0713726575692611,0.036395602688302234,-1,0.07742792549300695,0.05864629428524729,-1,0.05918678968891116,0.05918678968891116,0,0,0,0,1,0,0
